url,smishing,UsingIp,LongUrl,ShortUrl,Symbol@,Redirecting//,PrefixSuffix-,SubDomains,HTTPS,DomainRegLen,Favicon,NonStdPort,HTTPSDomainURL,RequestURL,AnchorURL,LinksInScriptTags,ServerFormHandler,InfoEmail,WebsiteForwarding,StatusBarCust,UsingPopupWindow,IframeRedirection,AgeofDomain,DNSRecording,LinksPointingToPage,StatsReport
https://urlzs.com/n52bK?qtgyvz,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0
https://procareonline.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0
https://bit.ly//2KXh9si?mpzcng,1,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
processmaker.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
masajistanbul.net,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://urlzs.com/n52bK?hmgexq,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0
https://doximity.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
https://urlzs.com/xduqg?gugbas,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0
https://elektrongames.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
https://agrieuro.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
pavilions.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://nc-img.com,0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0
munirevs.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://danielvoelk.de,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0
litimgs.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
sHoRturl.at/knHL1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
qoy0c.top,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://bytedance.feishu.cn/sheets/shtcn3yjsB84d3mop5jdBGOW23c,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0
https://openbible.info,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
http://gtz.kr/97p,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
https://pressplay.cc,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0
https://teachmeanatomy.info,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
https://urlzs.com/kFiEN?eezryi,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0
https://cactransfer.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
https://bit.ly/2kYKuc9?egzbgi,1,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://mnshuea.tumblr.com/?rmhb,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0
newzware.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
http://prograker.net,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0
https://acowebs.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
sftoaa.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://netfira.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
michaelkors.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
tabfilm.sbs,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://cutt.ly/PeyC5w8?svowtv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
vchaspik.ua,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://bit.ly/2P3pxsU?yk,1,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
https://bit.ly/2LTb4LH,1,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://shermanstravelmedia.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
https://reshade.me,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0
to.halfsmsk.pro,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://tigernet.com,0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
dailywebpage-review.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
tigrelist.com,0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
http://vsgwg.xyz/?fqe,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
doremeus.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
bit.ly/2KUOvs2?nhsfam,1,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://sparcs.org,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
kika-backend.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://searchlinker.co,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
https://pistacero.tech,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
https://opensourcefriday.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
http://mychin.lsrka.xyz/,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
mvevgi.xyz,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
http://octopus-games.com,0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0
http://swusy.xyz/?wlemz,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
http://zxvdg.xyz/?abbd,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://urlzs.com/18Lrg?rvhfxc,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0
vvd.bz/doq,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://tmt.de,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0
bit.ly/34ndfAK?fblvjv,1,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
lone-living.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
flexiblessl.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://cutt.ly/YwMXHoL?trghde,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
https://qloaked.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
https://madmimi.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
mpiqbrain.xyz,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://urlzs.com/n52bK?ucwokw,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0
http://deepracing.com.cn/,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://cleveland19.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
http://rewrhwran.junghyen.com.cn/,1,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://urlzs.com/kFiEN?npxdjo,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0
ftpsllc.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
http://arcticwolf.net,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
https://bigmir.net,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
https://bit.ly/2OyFplz?zmh,1,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://f31uy5.tumblr.com/?zufiz,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
dns3.de,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
bit.ly/2oQps15,1,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
langimg.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
nic.sbs,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://wealthcharts.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
https://kdzn.top,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0
zdbbike.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://salesql.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
https://cutt.ly/ow7WPu8?fevwnl,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
aliradar.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
http://itsssl.com/ayhFY,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
https://is.gd/pLOWAS,1,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://grandchef.com.br,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
http://hyugs.top/?mluhhk,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://54188a.cyou,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0
https://dalysv.com,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0
https://padlet.org,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0
https://urlzs.com/xduqg?rosmmn,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0
https://urlzs.com/g6xY9?ubfvdt,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0
https://goo.gl/9SxbEK,1,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://panda-novel.com,0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
https://cutt.ly/qw36W19?auslhi,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
tiNyURl.com/y5b6rf8w,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
https://chillout.chat,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
