2020,01,10,231000,1.*.117.222,-
2020,01,10,114000,218.*.85.52,-
2020,01,10,155000,218.*.85.32,-
2020,01,10,114000,111.*.178.39,-
2020,01,10,155000,220.*.150.80,-
2020,01,10,155000,1.*.37.97,-
2020,01,10,155000,220.*.183.236,-
2020,01,10,155000,218.*.98.116,-
2020,01,10,155000,111.*.172.35,-
2020,01,10,114000,1.*.118.52,-
2020,01,10,155000,114.*.41.151,-
2020,01,10,114000,220.*.20.234,-
2020,01,10,114000,1.*.111.189,-
2020,01,10,155000,220.*.181.82,-
2020,01,10,231000,220.*.177.123,-
2020,01,10,231000,114.*.64.217,-
2020,01,10,155000,118.*.80.91,-
2020,01,10,155000,118.*.114.209,-
2020,01,10,114000,36.*.125.150,-
2020,01,10,155000,220.*.17.160,-
2020,01,10,155000,36.*.90.39,-
2020,01,10,114000,114.*.97.114,-
2020,01,10,155000,61.*.201.198,-
2020,01,10,155000,111.*.164.67,-
2020,01,10,231000,114.*.132.253,-
2020,01,11,155000,118.*.119.20,-
2020,01,12,155000,61.*.185.169,-
2020,01,13,175000,61.*.202.103,-
2020,01,13,175000,218.*.101.131,-
2020,01,13,113000,114.*.99.43,-
2020,01,13,113000,111.*.169.223,-
2020,01,13,155000,218.*.96.244,-
2020,01,13,175000,36.*.78.64,-
2020,01,13,155000,202.*.158.133,-
2020,01,13,175000,111.*.217.7,-
2020,01,13,175000,61.*.138.208,-
2020,01,13,175000,114.*.105.71,-
2020,01,13,155000,220.*.124.3,-
2020,01,13,113000,114.*.13.160,-
2020,01,13,175000,114.*.17.81,-
2020,01,13,113000,114.*.107.88,-
2020,01,13,175000,202.*.158.23,-
2020,01,13,155000,36.*.7.106,-
2020,01,13,175000,114.*.186.98,-
2020,01,13,155000,36.*.76.93,-
2020,01,13,175000,64.*.14.221,-
2020,01,13,155000,114.*.16.68,-
2020,01,13,113000,118.*.6.139,-
2020,01,13,113000,36.*.122.169,-
2020,01,13,155000,36.*.97.15,-
2020,01,13,155000,36.*.104.30,-
2020,01,13,113000,114.*.177.8,-
2020,01,14,175000,202.*.158.157,-
2020,01,14,175000,218.*.96.65,-
2020,01,14,175000,220.*.124.57,-
2020,01,14,175000,111.*.179.106,-
2020,01,14,115000,1.*.197.2,-
2020,01,14,175000,36.*.109.6,-
2020,01,14,175000,220.*.11.39,-
2020,01,14,115000,36.*.8.131,-
2020,01,14,175000,61.*.205.51,-
2020,01,14,175000,114.*.252.36,-
2020,01,14,115000,36.*.124.165,-
2020,01,14,115000,114.*.101.33,-
2020,01,14,175000,111.*.167.68,-
2020,01,14,175000,218.*.87.207,-
2020,01,14,115000,115.*.56.32,-
2020,01,14,115000,36.*.125.204,-
2020,01,14,175000,218.*.83.62,-
2020,01,14,175000,111.*.180.15,-
2020,01,14,175000,36.*.124.215,-
2020,01,14,175000,114.*.108.108,-
2020,01,14,175000,118.*.73.168,-
2020,01,14,175000,220.*.176.62,-
2020,01,14,175000,111.*.211.229,-
2020,01,15,155000,61.*.199.14,-
2020,01,15,042000,36.*.4.229,-
2020,01,15,155000,111.*.211.215,-
2020,01,15,155000,45.*.75.200,-
2020,01,15,155000,218.*.100.114,-
2020,01,15,155000,218.*.80.180,-
2020,01,15,155000,114.*.28.251,-
2020,01,15,155000,118.*.112.74,-
2020,01,15,155000,36.*.126.214,-
2020,01,15,155000,220.*.180.131,-
2020,01,15,155000,114.*.183.237,-
2020,01,15,042000,1.*.100.117,-
2020,01,15,155000,36.*.88.23,-
2020,01,15,155000,1.*.167.96,-
2020,01,15,155000,220.*.126.47,-
2020,01,15,155000,111.*.164.226,-
2020,01,16,175000,202.*.158.68,-
2020,01,16,045000,111.*.217.245,-
2020,01,16,154000,118.*.118.140,-
2020,01,16,154000,111.*.168.182,-
2020,01,16,154000,114.*.17.122,-
2020,01,16,154000,111.*.219.82,-
2020,01,16,154000,114.*.97.158,-
2020,01,16,154000,61.*.198.117,-
2020,01,16,175000,45.*.168.91,-
2020,01,16,154000,118.*.132.174,-
2020,01,16,091000,111.*.172.32,-
2020,01,16,154000,218.*.84.74,-
2020,01,16,114000,36.*.152.114,-
2020,01,16,154000,114.*.128.62,-
2020,01,16,045000,220.*.180.229,-
2020,01,16,175000,111.*.164.47,-
2020,01,16,114000,220.*.179.113,-
2020,01,16,114000,111.*.220.180,-
2020,01,16,154000,114.*.64.194,-
2020,01,16,154000,111.*.193.106,-
2020,01,16,114000,36.*.122.170,-
2020,01,16,114000,114.*.101.122,-
2020,01,16,154000,220.*.123.149,-
2020,01,16,114000,118.*.113.178,-
2020,01,16,154000,114.*.1.203,-
2020,01,16,154000,114.*.228.199,-
2020,01,16,114000,111.*.170.164,-
2020,01,16,091000,114.*.252.105,-
2020,01,16,154000,111.*.220.242,-
2020,01,16,175000,61.*.138.110,-
2020,01,16,114000,1.*.32.93,-
2020,01,17,155000,220.*.6.196,-
2020,01,17,155000,220.*.176.231,-
2020,01,17,194000,1.*.25.117,-
2020,01,17,155000,111.*.205.41,-
2020,01,17,043000,114.*.171.137,-
2020,01,17,155000,114.*.235.236,-
2020,01,17,155000,220.*.20.197,-
2020,01,17,155000,114.*.105.226,-
2020,01,17,155000,36.*.74.19,-
2020,01,17,194000,218.*.82.96,-
2020,01,17,155000,36.*.251.197,-
2020,01,17,155000,111.*.166.165,-
2020,01,17,155000,111.*.179.202,-
2020,01,17,043000,220.*.181.109,-
2020,01,17,155000,118.*.129.103,-
2020,01,17,085000,1.*.207.111,-
2020,01,17,155000,111.*.220.40,-
2020,01,17,043000,220.*.210.30,-
2020,01,17,194000,218.*.99.118,-
2020,01,17,155000,111.*.179.30,-
2020,01,17,085000,61.*.143.98,-
2020,01,17,043000,111.*.222.77,-
2020,01,18,085000,118.*.7.114,-
2020,01,18,040000,1.*.161.194,-
2020,01,19,155000,36.*.11.177,-
2020,01,20,235000,1.*.97.33,-
2020,01,20,235000,114.*.29.244,-
2020,01,21,114000,111.*.178.136,-
2020,01,21,114000,111.*.179.100,-
2020,01,21,114000,36.*.94.30,-
2020,01,21,114000,218.*.98.210,-
2020,01,21,155000,1.*.166.252,-
2020,01,21,155000,114.*.106.187,-
2020,01,21,175000,114.*.184.14,-
2020,01,21,175000,218.*.103.243,-
2020,01,21,114000,220.*.15.245,-
2020,01,21,175000,218.*.85.188,-
2020,01,21,114000,36.*.126.12,-
2020,01,21,155000,36.*.125.86,-
2020,01,22,175000,218.*.98.64,-
2020,01,22,155000,36.*.77.65,-
2020,01,22,175000,118.*.4.229,-
2020,01,22,155000,111.*.169.138,-
2020,01,22,155000,111.*.166.38,-
2020,01,22,175000,118.*.118.172,-
2020,01,23,155000,115.*.56.63,-
2020,01,23,155000,114.*.45.224,-
2020,01,23,185000,114.*.186.148,-
2020,01,23,185000,114.*.133.231,-
2020,01,23,155000,114.*.106.79,-
2020,01,23,185000,218.*.85.231,-
2020,01,24,154000,220.*.9.172,-
2020,01,25,155000,1.*.161.147,-
2020,01,25,230000,218.*.80.254,-
2020,01,25,082000,114.*.5.54,-
2020,01,26,150000,114.*.69.105,-
2020,01,26,150000,218.*.82.177,-
2020,01,26,150000,118.*.3.189,-
2020,01,27,175000,111.*.165.55,-
2020,01,27,175000,1.*.101.78,-
2020,01,27,175000,114.*.185.26,-
2020,01,28,155000,218.*.98.119,-
2020,01,28,080000,220.*.44.239,-
2020,01,28,155000,114.*.99.200,-
2020,01,28,175000,111.*.177.25,-
2020,01,28,155000,114.*.97.191,-
2020,01,29,155000,114.*.187.184,-
2020,01,29,155000,218.*.100.130,-
2020,01,29,221000,218.*.82.207,-
2020,01,29,221000,45.*.69.74,-
2020,01,29,085000,218.*.81.165,-
2020,01,29,155000,36.*.123.102,-
2020,01,29,155000,114.*.102.101,-
2020,01,29,155000,36.*.3.144,-
2020,01,29,001000,36.*.152.247,-
2020,01,30,155000,111.*.173.23,-
2020,01,30,155000,218.*.86.69,-
2020,01,30,155000,218.*.81.46,-
2020,01,30,155000,36.*.126.81,-
2020,01,30,155000,114.*.97.64,-
2020,01,30,155000,36.*.11.107,-
2020,01,30,155000,114.*.183.116,-
2020,01,30,155000,114.*.69.1,-
2020,01,30,155000,114.*.5.205,-
2020,01,31,153000,1.*.36.146,-
2020,01,31,153000,114.*.106.116,-
2020,01,31,045000,111.*.32.162,-
2020,01,31,153000,218.*.96.67,-
2020,01,31,153000,218.*.101.141,-
2020,02,01,015000,118.*.129.201,-
2020,02,02,235000,220.*.6.38,-
2020,02,02,235000,114.*.68.173,-
2020,02,03,155000,218.*.99.165,-
2020,02,03,155000,114.*.187.87,-
2020,02,03,155000,218.*.96.20,-
2020,02,03,230000,111.*.180.204,-
2020,02,03,155000,111.*.167.47,-
2020,02,03,155000,111.*.165.65,-
2020,02,03,155000,36.*.68.139,-
2020,02,03,230000,118.*.119.29,-
2020,02,03,230000,47.*.8.185,-
2020,02,03,155000,114.*.31.174,-
2020,02,03,155000,111.*.178.236,-
2020,02,03,155000,114.*.27.95,-
2020,02,04,155000,218.*.96.49,-
2020,02,04,155000,218.*.82.39,-
2020,02,04,175000,218.*.101.195,-
2020,02,04,175000,1.*.31.52,-
2020,02,04,115000,36.*.75.32,-
2020,02,04,175000,111.*.178.88,-
2020,02,04,155000,1.*.137.231,-
2020,02,04,115000,111.*.179.93,-
2020,02,04,115000,111.*.178.33,-
2020,02,05,015000,118.*.1.173,-
2020,02,05,155000,1.*.35.65,-
2020,02,05,155000,1.*.18.197,-
2020,02,05,155000,218.*.102.48,-
2020,02,05,155000,111.*.175.130,-
2020,02,05,155000,36.*.88.118,-
2020,02,06,155000,111.*.169.115,-
2020,02,06,155000,1.*.1.182,-
2020,02,06,155000,36.*.78.18,-
2020,02,06,155000,114.*.117.145,-
2020,02,06,155000,218.*.80.64,-
2020,02,06,155000,218.*.98.131,-
2020,02,07,155000,218.*.86.171,-
2020,02,07,155000,1.*.166.117,-
2020,02,07,234000,1.*.206.57,-
2020,02,07,155000,118.*.0.219,-
2020,02,07,155000,111.*.171.27,-
2020,02,07,155000,23.*.65.146,-
2020,02,07,155000,1.*.31.161,-
2020,02,07,155000,218.*.97.54,-
2020,02,08,161000,61.*.1.16,-
2020,02,08,085000,111.*.178.137,-
2020,02,09,112000,114.*.26.249,-
2020,02,09,155000,220.*.209.127,-
2020,02,10,175000,218.*.86.141,-
2020,02,10,175000,218.*.99.161,-
2020,02,11,011000,1.*.201.176,-
2020,02,11,175000,218.*.98.216,-
2020,02,11,085000,220.*.40.70,-
2020,02,11,155000,114.*.181.208,-
2020,02,11,085000,111.*.220.85,-
2020,02,11,155000,1.*.114.216,-
2020,02,11,085000,220.*.176.145,-
2020,02,11,175000,220.*.176.107,-
2020,02,11,175000,220.*.177.23,-
2020,02,11,175000,36.*.82.137,-
2020,02,11,085000,61.*.137.77,-
2020,02,11,011000,114.*.102.9,-
2020,02,11,175000,114.*.102.224,-
2020,02,11,011000,111.*.170.66,-
2020,02,11,011000,114.*.104.189,-
2020,02,11,011000,111.*.177.159,-
2020,02,12,155000,111.*.219.52,-
2020,02,12,181000,36.*.200.47,-
2020,02,12,181000,114.*.98.103,-
2020,02,12,155000,218.*.101.56,-
2020,02,12,155000,218.*.97.132,-
2020,02,12,051000,111.*.180.236,-
2020,02,12,155000,118.*.6.2,-
2020,02,12,181000,114.*.16.19,-
2020,02,12,155000,114.*.65.228,-
2020,02,12,181000,114.*.183.28,-
2020,02,12,155000,114.*.97.196,-
2020,02,12,155000,220.*.177.2,-
2020,02,12,181000,111.*.178.71,-
2020,02,12,051000,118.*.118.201,-
2020,02,13,181000,218.*.103.234,-
2020,02,13,115000,111.*.204.234,-
2020,02,13,115000,61.*.201.237,-
2020,02,13,115000,114.*.116.253,-
2020,02,13,155000,111.*.177.106,-
2020,02,13,115000,114.*.107.18,-
2020,02,13,004000,114.*.39.227,-
2020,02,13,181000,154.*.65.112,-
2020,02,13,004000,220.*.176.133,-
2020,02,13,004000,220.*.127.43,-
2020,02,13,115000,111.*.168.165,-
2020,02,13,004000,114.*.75.48,-
2020,02,13,181000,220.*.126.176,-
2020,02,13,004000,1.*.206.29,-
2020,02,13,004000,1.*.17.238,-
2020,02,13,155000,61.*.194.244,-
2020,02,14,174000,1.*.117.58,-
2020,02,14,161000,220.*.178.127,-
2020,02,14,045000,61.*.136.224,-
2020,02,14,045000,114.*.116.80,-
2020,02,14,045000,61.*.201.128,-
2020,02,14,161000,1.*.166.209,-
2020,02,14,045000,220.*.178.217,-
2020,02,14,120000,111.*.178.196,-
2020,02,14,045000,36.*.64.211,-
2020,02,14,120000,1.*.117.28,-
2020,02,14,045000,114.*.102.52,-
2020,02,14,234000,218.*.103.236,-
2020,02,14,045000,218.*.100.185,-
2020,02,14,045000,114.*.167.237,-
2020,02,14,045000,61.*.203.4,-
2020,02,14,045000,114.*.7.3,-
2020,02,14,045000,1.*.12.194,-
2020,02,14,174000,111.*.175.147,-
2020,02,14,120000,111.*.217.188,-
2020,02,14,161000,36.*.105.89,-
2020,02,14,045000,111.*.178.128,-
2020,02,14,045000,114.*.234.177,-
2020,02,14,045000,114.*.108.186,-
2020,02,14,045000,111.*.180.158,-
2020,02,14,045000,1.*.194.193,-
2020,02,14,161000,218.*.80.226,-
2020,02,14,120000,61.*.201.235,-
2020,02,15,155000,111.*.192.252,-
2020,02,15,155000,118.*.2.148,-
2020,02,15,155000,1.*.164.193,-
2020,02,15,214000,114.*.162.89,-
2020,02,15,155000,61.*.202.183,-
2020,02,15,155000,114.*.106.87,-
2020,02,15,101000,36.*.200.95,-
2020,02,16,151000,118.*.113.19,-
2020,02,16,151000,36.*.205.136,-
2020,02,16,151000,61.*.192.100,-
2020,02,16,151000,1.*.29.187,-
2020,02,17,175000,1.*.117.165,-
2020,02,17,175000,115.*.56.6,-
2020,02,17,175000,111.*.173.67,-
2020,02,17,132000,61.*.199.108,-
2020,02,17,175000,114.*.186.108,-
2020,02,17,175000,111.*.177.165,-
2020,02,17,175000,220.*.181.108,-
2020,02,17,175000,61.*.202.205,-
2020,02,17,175000,218.*.83.100,-
2020,02,17,175000,111.*.211.22,-
2020,02,17,132000,114.*.105.93,-
2020,02,17,175000,218.*.85.137,-
2020,02,17,175000,218.*.101.21,-
2020,02,17,132000,114.*.184.7,-
2020,02,17,132000,36.*.123.249,-
2020,02,18,162000,218.*.81.22,-
2020,02,18,005000,118.*.43.224,-
2020,02,18,162000,111.*.170.245,-
2020,02,18,122000,23.*.65.229,-
2020,02,18,175000,218.*.103.241,-
2020,02,18,005000,36.*.76.42,-
2020,02,18,122000,114.*.106.92,-
2020,02,18,162000,114.*.236.86,-
2020,02,18,122000,220.*.177.205,-
2020,02,18,235000,220.*.123.76,-
2020,02,18,005000,61.*.206.108,-
2020,02,18,162000,111.*.212.35,-
2020,02,18,005000,114.*.232.220,-
2020,02,18,005000,118.*.101.246,-
2020,02,18,122000,114.*.117.251,-
2020,02,18,175000,61.*.206.139,-
2020,02,18,162000,1.*.22.152,-
2020,02,18,162000,114.*.189.157,-
2020,02,18,005000,114.*.105.251,-
2020,02,18,162000,61.*.204.110,-
2020,02,18,005000,111.*.180.53,-
2020,02,18,162000,218.*.96.149,-
2020,02,18,005000,36.*.1.194,-
2020,02,18,005000,36.*.29.126,-
2020,02,18,122000,1.*.102.52,-
2020,02,18,122000,23.*.65.191,-
2020,02,18,005000,36.*.104.183,-
2020,02,18,005000,36.*.156.107,-
2020,02,19,115000,1.*.117.16,-
2020,02,19,220000,23.*.65.201,-
2020,02,19,220000,36.*.15.253,-
2020,02,19,220000,36.*.120.113,-
2020,02,19,220000,218.*.99.215,-
2020,02,19,220000,111.*.179.138,-
2020,02,19,220000,114.*.100.177,-
2020,02,19,220000,61.*.205.124,-
2020,02,19,115000,218.*.102.84,-
2020,02,19,220000,114.*.33.152,-
2020,02,19,220000,190.*.167.26,-
2020,02,19,220000,114.*.178.21,-
2020,02,19,115000,114.*.106.124,-
2020,02,19,220000,45.*.69.90,-
2020,02,20,155000,114.*.101.91,-
2020,02,20,155000,218.*.100.148,-
2020,02,20,155000,218.*.81.90,-
2020,02,20,155000,45.*.130.51,-
2020,02,20,155000,111.*.179.217,-
2020,02,20,155000,220.*.20.244,-
2020,02,20,155000,61.*.140.239,-
2020,02,20,155000,45.*.116.26,-
2020,02,20,155000,114.*.170.1,-
2020,02,20,155000,36.*.200.211,-
2020,02,21,155000,45.*.131.233,-
2020,02,21,155000,111.*.175.9,-
2020,02,21,114000,45.*.144.220,-
2020,02,21,114000,114.*.105.37,-
2020,02,21,155000,218.*.80.130,-
2020,02,21,114000,45.*.71.102,-
2020,02,21,155000,114.*.20.190,-
2020,02,21,155000,218.*.98.113,-
2020,02,21,155000,114.*.97.252,-
2020,02,22,174000,61.*.200.44,-
2020,02,23,224000,36.*.107.171,-
2020,02,24,133000,185.*.96.148,-
2020,02,24,165000,36.*.206.95,-
2020,02,24,165000,36.*.125.249,-
2020,02,24,165000,61.*.204.57,-
2020,02,24,165000,220.*.183.179,-
2020,02,24,165000,36.*.124.27,-
2020,02,24,165000,36.*.154.54,-
2020,02,24,165000,220.*.183.153,-
2020,02,25,155000,61.*.140.231,-
2020,02,25,155000,114.*.184.72,-
2020,02,25,155000,114.*.130.51,-
2020,02,25,155000,218.*.80.47,-
2020,02,25,155000,61.*.203.131,-
2020,02,25,155000,218.*.83.161,-
2020,02,25,155000,114.*.8.184,-
2020,02,25,155000,1.*.37.64,-
2020,02,25,155000,114.*.105.21,-
2020,02,25,155000,36.*.158.217,-
2020,02,25,155000,59.*.46.240,-
2020,02,25,155000,114.*.34.240,-
2020,02,26,084000,114.*.18.57,-
2020,02,26,002000,111.*.178.53,-
2020,02,26,002000,59.*.42.175,-
2020,02,26,155000,1.*.202.34,-
2020,02,26,175000,61.*.138.35,-
2020,02,26,194000,114.*.19.72,-
2020,02,26,155000,220.*.179.249,-
2020,02,26,002000,36.*.126.142,-
2020,02,26,084000,114.*.38.188,-
2020,02,26,155000,218.*.83.127,-
2020,02,26,084000,1.*.98.132,-
2020,02,26,002000,111.*.217.181,-
2020,02,26,175000,114.*.169.148,-
2020,02,26,002000,36.*.1.27,-
2020,02,26,002000,111.*.164.153,-
2020,02,26,194000,111.*.178.135,-
2020,02,26,115000,114.*.97.127,-
2020,02,26,155000,36.*.201.228,-
2020,02,26,115000,220.*.178.118,-
2020,02,26,002000,114.*.31.115,-
2020,02,26,194000,114.*.96.66,-
2020,02,26,002000,114.*.105.48,-
2020,02,27,204000,118.*.113.49,-
2020,02,27,161000,111.*.179.174,-
2020,02,27,115000,114.*.35.17,-
2020,02,27,084000,36.*.95.84,-
2020,02,27,161000,61.*.205.83,-
2020,02,27,115000,114.*.182.15,-
2020,02,27,161000,114.*.106.33,-
2020,02,27,115000,114.*.105.175,-
2020,02,27,161000,118.*.132.15,-
2020,02,27,161000,218.*.103.122,-
2020,02,27,084000,114.*.170.49,-
2020,02,27,161000,111.*.210.211,-
2020,02,27,161000,220.*.181.198,-
2020,02,27,161000,114.*.103.195,-
2020,02,27,161000,220.*.13.167,-
2020,02,27,161000,61.*.201.22,-
2020,02,27,161000,218.*.87.143,-
2020,02,27,161000,114.*.188.213,-
2020,02,27,161000,61.*.202.25,-
2020,02,28,204000,61.*.204.176,-
2020,02,28,155000,218.*.84.64,-
2020,02,28,204000,61.*.173.56,-
2020,02,28,204000,1.*.13.34,-
2020,02,28,155000,220.*.144.100,-
2020,02,28,155000,1.*.204.146,-
2020,02,28,042000,61.*.205.168,-
2020,02,28,204000,118.*.6.216,-
2020,02,28,155000,1.*.196.249,-
2020,02,28,204000,111.*.178.146,-
2020,02,28,204000,103.*.29.82,-
2020,02,28,155000,218.*.86.72,-
2020,02,28,204000,218.*.84.3,-
2020,02,28,204000,114.*.7.204,-
2020,02,28,155000,61.*.164.236,-
2020,02,28,155000,114.*.235.156,-
2020,03,01,210000,163.*.255.9,-
2020,03,02,175000,60.*.204.228,-
2020,03,02,155000,61.*.174.183,-
2020,03,02,175000,114.*.180.223,-
2020,03,02,155000,61.*.202.204,-
2020,03,02,155000,220.*.10.91,-
2020,03,02,155000,61.*.202.92,-
2020,03,02,115000,36.*.122.97,-
2020,03,02,155000,118.*.112.119,-
2020,03,02,155000,36.*.7.177,-
2020,03,02,155000,1.*.199.88,-
2020,03,02,191000,1.*.196.50,-
2020,03,02,115000,220.*.13.17,-
2020,03,02,155000,36.*.155.37,-
2020,03,02,155000,218.*.103.92,-
2020,03,02,043000,114.*.191.60,-
2020,03,02,155000,114.*.182.209,-
2020,03,02,155000,118.*.131.72,-
2020,03,02,155000,61.*.200.189,-
2020,03,02,115000,114.*.100.118,-
2020,03,02,155000,218.*.84.1,-
2020,03,03,113000,220.*.8.172,-
2020,03,03,194000,36.*.85.66,-
2020,03,03,194000,218.*.97.232,-
2020,03,03,151000,218.*.96.227,-
2020,03,03,194000,1.*.13.60,-
2020,03,03,113000,190.*.167.47,-
2020,03,03,151000,220.*.3.53,-
2020,03,03,151000,114.*.104.169,-
2020,03,03,151000,61.*.197.43,-
2020,03,03,113000,111.*.178.123,-
2020,03,03,113000,114.*.107.137,-
2020,03,03,113000,61.*.201.222,-
2020,03,03,044000,111.*.170.222,-
2020,03,03,151000,1.*.160.167,-
2020,03,03,194000,36.*.104.223,-
2020,03,03,113000,36.*.12.125,-
2020,03,03,151000,114.*.180.219,-
2020,03,03,151000,60.*.217.11,-
2020,03,03,151000,114.*.0.121,-
2020,03,03,151000,114.*.13.223,-
2020,03,03,151000,111.*.179.37,-
2020,03,03,151000,61.*.175.204,-
2020,03,03,151000,61.*.201.74,-
2020,03,04,161000,118.*.130.150,-
2020,03,04,161000,1.*.108.14,-
2020,03,04,161000,114.*.97.123,-
2020,03,04,005000,218.*.101.32,-
2020,03,04,161000,218.*.84.28,-
2020,03,04,161000,218.*.100.190,-
2020,03,04,114000,114.*.100.88,-
2020,03,04,161000,36.*.8.114,-
2020,03,04,114000,1.*.192.26,-
2020,03,04,161000,1.*.203.97,-
2020,03,04,234000,1.*.11.173,-
2020,03,04,161000,220.*.180.202,-
2020,03,04,114000,61.*.203.70,-
2020,03,05,202000,220.*.176.164,-
2020,03,05,175000,218.*.96.62,-
2020,03,05,141000,114.*.101.167,-
2020,03,05,175000,114.*.188.48,-
2020,03,05,175000,36.*.126.52,-
2020,03,05,175000,61.*.200.205,-
2020,03,05,141000,114.*.98.127,-
2020,03,05,141000,61.*.193.64,-
2020,03,05,202000,114.*.110.99,-
2020,03,05,141000,163.*.255.21,-
2020,03,06,155000,45.*.80.220,-
2020,03,06,155000,220.*.177.67,-
2020,03,06,155000,114.*.185.217,-
2020,03,06,155000,114.*.183.135,-
2020,03,06,195000,190.*.167.49,-
2020,03,06,155000,61.*.203.57,-
2020,03,06,195000,36.*.207.148,-
2020,03,06,195000,218.*.83.228,-
2020,03,07,045000,61.*.201.209,-
2020,03,07,045000,45.*.130.32,-
2020,03,08,001000,114.*.45.72,-
